!	0-47	48-59	60-71	72-83	84-103
!	!	!	!	!	!
!	10.40	7.80	5.20	2.60	!
!	-5.0	-5.0	-5.0	-5.0	-5.0
!	1	1	1	1	1
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	1000	2000	3000	3999	5001
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.006	0.006	0.006	0.006	0.006
!	4.999	4.000	3.000	2.000	1.000
!	100.0	100.0	100.0	100.0	100.0
!	4.999	4.000	3.000	2.000	1.000
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	100.0	100.0	100.0	100.0	100.0
!	1.040	1.040	1.040	1.040	1.040
!	!	!	!	!	!
!	1019	1019	1019	1019	1019
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	20.0	20.0	20.0	20.0	20.0
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
