!	!
!	!
!	!
!	!
!	1
?	?
!	!
!	!
!	!
!	5
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	0.010
!	!
!	!
!	!
!	!
!	0.010
!	!
!	!
!	!
!	!
!	14.0
!	!
!	!
?	?
!	!
!	!
?	?
!	!
!	!
