!	0-78	79-88	89-96	97-127
!	!	!	!	!
!	7.80	7.80	7.80	7.80
!	0.4	!	!	!
!	1	1	1	1
?	?	?	?	?
!	84	84	84	!
!	!	!	!	!
!	-1	-1	-1	!
!	!	!	!	!
!	1500	2000	2501	3000
!	1.9	1.9	1.9	1.9
!	!	!	!	!
!	0.003	0.003	0.003	0.003
!	0.006	0.006	0.006	0.006
!	!	!	!	!
!	!	!	!	!
!	4.000	4.000	4.000	6.461
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1.040	1.040	1.040	1.040
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	25.0	25.0	25.0	25.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
