!	0-47	48-61	62-71	72-103
!	!	!	!	!
!	9.88	9.88	9.88	9.88
!	50.0	50.0	50.0	50.0
!	1	1	1	1
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	19.996	19.996	19.996	19.996
!	100.0	100.0	100.0	100.0
!	1.230	1.230	1.230	1.230
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	10.0	10.0	10.0	10.0
!	5.0	5.0	5.0	5.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
