!	60-66	67-71	72-78	79-83	84-127
!	!	!	!	!	!
!	10.40	7.80	5.20	2.60	!
!	10.0	10.0	10.0	10.0	10.0
!	1	1	1	1	1
?	?	?	?	?	?
!	108	108	108	108	108
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	2680	2680	2680	2680	2680
!	!	!	!	!	!
!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001
!	!	!	!	!	!
!	39.993	39.993	39.993	39.993	39.993
!	96.0	96.0	96.0	96.0	96.0
!	0.041	0.041	0.041	0.041	0.041
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.104	0.104	0.104	0.104	0.104
!	100.0	100.0	100.0	100.0	100.0
!	!	!	!	!	!
!	!	!	!	!	!
!	3600	3600	3600	3600	3600
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.501	5.501	5.501	5.501	5.501
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.501	5.501	5.501	5.501	5.501
!	!	!	!	!	!
!	!	!	!	!	!
!	10.0	10.0	10.0	10.0	10.0
!	10.0	10.0	10.0	10.0	10.0
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
