!	!
!	!
!	1.80
!	!
!	!
!	!
!	!
!	0.090
!	!
!	!
!	!
!	!
!	!
!	!
!	3.000
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
