!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	2.289
!	!
!	!
!	!
!	1.800
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
